Vetor original Vet:
Elememto Vet[40751]= 35559
Elememto Vet[40752]= 28207
Elememto Vet[40753]= 25961
Elememto Vet[40754]= 49369
Elememto Vet[40755]= 44289
Elememto Vet[40756]= 11143
Elememto Vet[40757]= 15012
Elememto Vet[40758]= 36521
Elememto Vet[40759]= 17803
Elememto Vet[40760]= 13660
Elememto Vet[40761]= 32986
Elememto Vet[40762]= 23861
Elememto Vet[40763]= 26595
Elememto Vet[40764]= 35483
Elememto Vet[40765]= 30955
Elememto Vet[40766]= 16740
Elememto Vet[40767]= 36245
Elememto Vet[40768]= 28095
Elememto Vet[40769]= 8219
Elememto Vet[40770]= 25534
Elememto Vet[40771]= 12803
Elememto Vet[40772]= 27447
Elememto Vet[40773]= 19544
Elememto Vet[40774]= 21080
Elememto Vet[40775]= 21685
Elememto Vet[40776]= 36969
Elememto Vet[40777]= 22503
Elememto Vet[40778]= 40173
Elememto Vet[40779]= 18381
Elememto Vet[40780]= 21318
Elememto Vet[40781]= 28775
Elememto Vet[40782]= 26308
Elememto Vet[40783]= 4983
Elememto Vet[40784]= 31749
Elememto Vet[40785]= 17869
Elememto Vet[40786]= 17092
Elememto Vet[40787]= 25392
Elememto Vet[40788]= 16246
Elememto Vet[40789]= 6503
Elememto Vet[40790]= 18613
Elememto Vet[40791]= 13958
Elememto Vet[40792]= 30210
Elememto Vet[40793]= 28715
Elememto Vet[40794]= 24766
Elememto Vet[40795]= 24299
Elememto Vet[40796]= 12967
Elememto Vet[40797]= 21622
Elememto Vet[40798]= 30328
Elememto Vet[40799]= 16903
Elememto Vet[40800]= 14845
Elememto Vet[40801]= 6382
Elememto Vet[40802]= 13275
Elememto Vet[40803]= 35147
Elememto Vet[40804]= 38372
Elememto Vet[40805]= 23105
Elememto Vet[40806]= 9150
Elememto Vet[40807]= 4193
Elememto Vet[40808]= 22981
Elememto Vet[40809]= 28196
Elememto Vet[40810]= 18248
Elememto Vet[40811]= 21693
Elememto Vet[40812]= 26879
Elememto Vet[40813]= 16278
Elememto Vet[40814]= 30835
Elememto Vet[40815]= 9224
Elememto Vet[40816]= 28137
Elememto Vet[40817]= 27132
Elememto Vet[40818]= 24995
Elememto Vet[40819]= 31521
Elememto Vet[40820]= 33123
Elememto Vet[40821]= 21860
Elememto Vet[40822]= 33958
Elememto Vet[40823]= 5557
Elememto Vet[40824]= 37188
Elememto Vet[40825]= 25139
Elememto Vet[40826]= 20763
Elememto Vet[40827]= 15523
Elememto Vet[40828]= 35646
Elememto Vet[40829]= 14377
Elememto Vet[40830]= 20467
Elememto Vet[40831]= 38295
Elememto Vet[40832]= 45752
Elememto Vet[40833]= 30041
Elememto Vet[40834]= 22701
Elememto Vet[40835]= 28195
Elememto Vet[40836]= 39153
Elememto Vet[40837]= 32899
Elememto Vet[40838]= 19818
Elememto Vet[40839]= 19280
Elememto Vet[40840]= 33648
Elememto Vet[40841]= 27338
Elememto Vet[40842]= 4137
Elememto Vet[40843]= 14350
Elememto Vet[40844]= 18006
Elememto Vet[40845]= 21150
Elememto Vet[40846]= 11848
Elememto Vet[40847]= 38089
Elememto Vet[40848]= 30729
Elememto Vet[40849]= 34165
Elememto Vet[40850]= 29593
Elememto Vet[40851]= 14771
Elememto Vet[40852]= 6349
Elememto Vet[40853]= 36554
Elememto Vet[40854]= 34123
Elememto Vet[40855]= 5282
Elememto Vet[40856]= 25925
Elememto Vet[40857]= 30647
Elememto Vet[40858]= 10175
Elememto Vet[40859]= 30333
Elememto Vet[40860]= 39907
Elememto Vet[40861]= 29894
Elememto Vet[40862]= 9906
Elememto Vet[40863]= 28939
Elememto Vet[40864]= 21184
Elememto Vet[40865]= 13855
Elememto Vet[40866]= 43943
Elememto Vet[40867]= 31054
Elememto Vet[40868]= 4585
Elememto Vet[40869]= 25245
Elememto Vet[40870]= 17641
Elememto Vet[40871]= 30480
Elememto Vet[40872]= 23287
Elememto Vet[40873]= 22377
Elememto Vet[40874]= 22990
Elememto Vet[40875]= 22178
Elememto Vet[40876]= 28536
Elememto Vet[40877]= 42592
Elememto Vet[40878]= 24017
Elememto Vet[40879]= 34781
Elememto Vet[40880]= 23513
Elememto Vet[40881]= 17687
Elememto Vet[40882]= 18469
Elememto Vet[40883]= 27237
Elememto Vet[40884]= 11572
Elememto Vet[40885]= 10522
Elememto Vet[40886]= 18982
Elememto Vet[40887]= 30915
Elememto Vet[40888]= 34355
Elememto Vet[40889]= 31299
Elememto Vet[40890]= 19000
Elememto Vet[40891]= 29864
Elememto Vet[40892]= 29366
Elememto Vet[40893]= 16523
Elememto Vet[40894]= 40326
Elememto Vet[40895]= 26096
Elememto Vet[40896]= 36420
Elememto Vet[40897]= 33997
Elememto Vet[40898]= 29269
Elememto Vet[40899]= 27738
Elememto Vet[40900]= 43935
Elememto Vet[40901]= 43697
Elememto Vet[40902]= 22272
Elememto Vet[40903]= 4721
Elememto Vet[40904]= 30683
Elememto Vet[40905]= 20849
Elememto Vet[40906]= 23977
Elememto Vet[40907]= 24389
Elememto Vet[40908]= 30171
Elememto Vet[40909]= 15962
Elememto Vet[40910]= 28800
Elememto Vet[40911]= 21873
Elememto Vet[40912]= 18150
Elememto Vet[40913]= 8114
Elememto Vet[40914]= 25813
Elememto Vet[40915]= 41643
Elememto Vet[40916]= 41672
Elememto Vet[40917]= 19237
Elememto Vet[40918]= 21175
Elememto Vet[40919]= 15765
Elememto Vet[40920]= 19343
Elememto Vet[40921]= 16552
Elememto Vet[40922]= 11094
Elememto Vet[40923]= 42486
Elememto Vet[40924]= 21478
Elememto Vet[40925]= 10475
Elememto Vet[40926]= 37872
Elememto Vet[40927]= 20421
Elememto Vet[40928]= 26296
Elememto Vet[40929]= 38965
Elememto Vet[40930]= 15415
Elememto Vet[40931]= 21191
Elememto Vet[40932]= 35394
Elememto Vet[40933]= 14576
Elememto Vet[40934]= 13803
Elememto Vet[40935]= 22771
Elememto Vet[40936]= 15247
Elememto Vet[40937]= 44133
Elememto Vet[40938]= 35644
Elememto Vet[40939]= 31274
Elememto Vet[40940]= 5050
Elememto Vet[40941]= 42158
Elememto Vet[40942]= 17029
Elememto Vet[40943]= 23641
Elememto Vet[40944]= 29695
Elememto Vet[40945]= 18631
Elememto Vet[40946]= 9837
Elememto Vet[40947]= 41151
Elememto Vet[40948]= 27388
Elememto Vet[40949]= 20936
Elememto Vet[40950]= 23340
Elememto Vet[40951]= 38056
Elememto Vet[40952]= 20521
Elememto Vet[40953]= 24167
Elememto Vet[40954]= 31386
Elememto Vet[40955]= 27635
Elememto Vet[40956]= 18164
Elememto Vet[40957]= 29030
Elememto Vet[40958]= 26992
Elememto Vet[40959]= 21502
Elememto Vet[40960]= 34393
Elememto Vet[40961]= 41093
Elememto Vet[40962]= 25282
Elememto Vet[40963]= 16053
Elememto Vet[40964]= 39924
Elememto Vet[40965]= 29736
Elememto Vet[40966]= 44652
Elememto Vet[40967]= 34327
Elememto Vet[40968]= 12365
Elememto Vet[40969]= 29136
Elememto Vet[40970]= 2065
Elememto Vet[40971]= 23747
Elememto Vet[40972]= 23174
Elememto Vet[40973]= 23774
Elememto Vet[40974]= 29535
Elememto Vet[40975]= 28193
Elememto Vet[40976]= 23206
Elememto Vet[40977]= 29652
Elememto Vet[40978]= 20264
Elememto Vet[40979]= 31255
Elememto Vet[40980]= 25436
Elememto Vet[40981]= 25556
Elememto Vet[40982]= 11513
Elememto Vet[40983]= 34493
Elememto Vet[40984]= 41359
Elememto Vet[40985]= 26369
Elememto Vet[40986]= 9267
Elememto Vet[40987]= 32613
Elememto Vet[40988]= 21344
Elememto Vet[40989]= 37768
Elememto Vet[40990]= 14900
Elememto Vet[40991]= 33831
Elememto Vet[40992]= 28310
Elememto Vet[40993]= 38880
Elememto Vet[40994]= 26671
Elememto Vet[40995]= 30805
Elememto Vet[40996]= 34019
Elememto Vet[40997]= 31033
Elememto Vet[40998]= 29378
Elememto Vet[40999]= 21852
Elememto Vet[41000]= 46987
Elememto Vet[41001]= 33398
Elememto Vet[41002]= 20718
Elememto Vet[41003]= 25930
Elememto Vet[41004]= 4546
Elememto Vet[41005]= 8308
Elememto Vet[41006]= 41615
Elememto Vet[41007]= 28731
Elememto Vet[41008]= 12042
Elememto Vet[41009]= 4364
Elememto Vet[41010]= 15306
Elememto Vet[41011]= 14048
Elememto Vet[41012]= 13161
Elememto Vet[41013]= 41336
Elememto Vet[41014]= 14937
Elememto Vet[41015]= 17764
Elememto Vet[41016]= 9348
Elememto Vet[41017]= 28146
Elememto Vet[41018]= 8594
Elememto Vet[41019]= 32389
Elememto Vet[41020]= 17402
Elememto Vet[41021]= 24596
Elememto Vet[41022]= 27742
Elememto Vet[41023]= 32530
Elememto Vet[41024]= 22259
Elememto Vet[41025]= 11892
Elememto Vet[41026]= 42484
Elememto Vet[41027]= 20088
Elememto Vet[41028]= 11406
Elememto Vet[41029]= 12020
Elememto Vet[41030]= 35934
Elememto Vet[41031]= 33347
Elememto Vet[41032]= 26823
Elememto Vet[41033]= 42132
Elememto Vet[41034]= 35679
Elememto Vet[41035]= 18740
Elememto Vet[41036]= 14072
Elememto Vet[41037]= 15589
Elememto Vet[41038]= 13029
Elememto Vet[41039]= 32295
Elememto Vet[41040]= 45726
Elememto Vet[41041]= 7646
Elememto Vet[41042]= 29153
Elememto Vet[41043]= 8858
Elememto Vet[41044]= 19605
Elememto Vet[41045]= 29912
Elememto Vet[41046]= 36881
Elememto Vet[41047]= 19482
Elememto Vet[41048]= 41797
Elememto Vet[41049]= 17261
Elememto Vet[41050]= 22598
Elememto Vet[41051]= 8729
Elememto Vet[41052]= 39328
Elememto Vet[41053]= 20635
Elememto Vet[41054]= 24431
Elememto Vet[41055]= 23788
Elememto Vet[41056]= 44283
Elememto Vet[41057]= 6932
Elememto Vet[41058]= 26685
Elememto Vet[41059]= 33450
Elememto Vet[41060]= 15818
Elememto Vet[41061]= 30087
Elememto Vet[41062]= 15039
Elememto Vet[41063]= 18508
Elememto Vet[41064]= 21727
Elememto Vet[41065]= 14573
Elememto Vet[41066]= 27190
Elememto Vet[41067]= 29697
Elememto Vet[41068]= 40686
Elememto Vet[41069]= 29280
Elememto Vet[41070]= 15680
Elememto Vet[41071]= 11460
Elememto Vet[41072]= 20381
Elememto Vet[41073]= 16519
Elememto Vet[41074]= 16620
Elememto Vet[41075]= 35015
Elememto Vet[41076]= 18716
Elememto Vet[41077]= 16754
Elememto Vet[41078]= 8283
Elememto Vet[41079]= 7428
Elememto Vet[41080]= 16196
Elememto Vet[41081]= 33170
Elememto Vet[41082]= 15137
Elememto Vet[41083]= 34908
Elememto Vet[41084]= 23507
Elememto Vet[41085]= 10393
Elememto Vet[41086]= 27717
Elememto Vet[41087]= 32730
Elememto Vet[41088]= 46451
Elememto Vet[41089]= 19100
Elememto Vet[41090]= 477
Elememto Vet[41091]= 27232
Elememto Vet[41092]= 39280
Elememto Vet[41093]= 14950
Elememto Vet[41094]= 29557
Elememto Vet[41095]= 40869
Elememto Vet[41096]= 22182
Elememto Vet[41097]= 18703
Elememto Vet[41098]= 39331
Elememto Vet[41099]= 19086
Elememto Vet[41100]= 33760
Elememto Vet[41101]= 34741
Elememto Vet[41102]= 9328
Elememto Vet[41103]= 6034
Elememto Vet[41104]= 18298
Elememto Vet[41105]= 14796
Elememto Vet[41106]= 16992
Elememto Vet[41107]= 30773
Elememto Vet[41108]= 24003
Elememto Vet[41109]= 25637
Elememto Vet[41110]= 30718
Elememto Vet[41111]= 13215
Elememto Vet[41112]= 36017
Elememto Vet[41113]= 30865
Elememto Vet[41114]= 31136
Elememto Vet[41115]= 27155
Elememto Vet[41116]= 6324
Elememto Vet[41117]= 30083
Elememto Vet[41118]= 13744
Elememto Vet[41119]= 32777
Elememto Vet[41120]= 39573
Elememto Vet[41121]= 12427
Elememto Vet[41122]= 14433
Elememto Vet[41123]= 4375
Elememto Vet[41124]= 27222
Elememto Vet[41125]= 22301
Elememto Vet[41126]= 33603
Elememto Vet[41127]= 36290
Elememto Vet[41128]= 16968
Elememto Vet[41129]= 27595
Elememto Vet[41130]= 36804
Elememto Vet[41131]= 31661
Elememto Vet[41132]= 30528
Elememto Vet[41133]= 31170
Elememto Vet[41134]= 17573
Elememto Vet[41135]= 24753
Elememto Vet[41136]= 37302
Elememto Vet[41137]= 12265
Elememto Vet[41138]= 14454
Elememto Vet[41139]= 29299
Elememto Vet[41140]= 26647
Elememto Vet[41141]= 16495
Elememto Vet[41142]= 19589
Elememto Vet[41143]= 33996
Elememto Vet[41144]= 42588
Elememto Vet[41145]= 32569
Elememto Vet[41146]= 32756
Elememto Vet[41147]= 25978
Elememto Vet[41148]= 22468
Elememto Vet[41149]= 45285
Elememto Vet[41150]= 22495
Elememto Vet[41151]= 31819
Elememto Vet[41152]= 24023
Elememto Vet[41153]= 18182
Elememto Vet[41154]= 10381
Elememto Vet[41155]= 31663
Elememto Vet[41156]= 21671
Elememto Vet[41157]= 12926
Elememto Vet[41158]= 24501
Elememto Vet[41159]= 16606
Elememto Vet[41160]= 13801
Elememto Vet[41161]= 29855
Elememto Vet[41162]= 15389
Elememto Vet[41163]= 29405
Elememto Vet[41164]= 16526
Elememto Vet[41165]= 19464
Elememto Vet[41166]= 17407
Elememto Vet[41167]= 41892
Elememto Vet[41168]= 7982
Elememto Vet[41169]= 8273
Elememto Vet[41170]= 32756
Elememto Vet[41171]= 20549
Elememto Vet[41172]= 21224
Elememto Vet[41173]= 33734
Elememto Vet[41174]= 24770
Elememto Vet[41175]= 20313
Elememto Vet[41176]= 39379
Elememto Vet[41177]= 24346
Elememto Vet[41178]= 18319
Elememto Vet[41179]= 28674
Elememto Vet[41180]= 22160
Elememto Vet[41181]= 24977
Elememto Vet[41182]= 31815
Elememto Vet[41183]= 18814
Elememto Vet[41184]= 46776
Elememto Vet[41185]= 33163
Elememto Vet[41186]= 21660
Elememto Vet[41187]= 30967
Elememto Vet[41188]= 2520
Elememto Vet[41189]= 28680
Elememto Vet[41190]= 35740
Elememto Vet[41191]= 33213
Elememto Vet[41192]= 18697
Elememto Vet[41193]= 29628
Elememto Vet[41194]= 1930
Elememto Vet[41195]= 22606
Elememto Vet[41196]= 23897
Elememto Vet[41197]= 2217
Elememto Vet[41198]= 32433
Elememto Vet[41199]= 30023
Elememto Vet[41200]= 10932
Elememto Vet[41201]= 16002
Elememto Vet[41202]= 40550
Elememto Vet[41203]= 4919
Elememto Vet[41204]= 17846
Elememto Vet[41205]= 33892
Elememto Vet[41206]= 13364
Elememto Vet[41207]= 3785
Elememto Vet[41208]= 19417
Elememto Vet[41209]= 14582
Elememto Vet[41210]= 29358
Elememto Vet[41211]= 46383
Elememto Vet[41212]= 10714
Elememto Vet[41213]= 1972
Elememto Vet[41214]= 47218
Elememto Vet[41215]= 34416
Elememto Vet[41216]= 37571
Elememto Vet[41217]= 19704
Elememto Vet[41218]= 38400
Elememto Vet[41219]= 38002
Elememto Vet[41220]= 25635
Elememto Vet[41221]= 45884
Elememto Vet[41222]= 33576
Elememto Vet[41223]= 32412
Elememto Vet[41224]= 35972
Elememto Vet[41225]= 34454
Elememto Vet[41226]= 9437
Elememto Vet[41227]= 24946
Elememto Vet[41228]= 8803
Elememto Vet[41229]= 28627
Elememto Vet[41230]= 22408
Elememto Vet[41231]= 46187
Elememto Vet[41232]= 43976
Elememto Vet[41233]= 14172
Elememto Vet[41234]= 25421
Elememto Vet[41235]= 34506
Elememto Vet[41236]= 26627
Elememto Vet[41237]= 28604
Elememto Vet[41238]= 18012
Elememto Vet[41239]= 16025
Elememto Vet[41240]= 18940
Elememto Vet[41241]= 22107
Elememto Vet[41242]= 31428
Elememto Vet[41243]= 5769
Elememto Vet[41244]= 19425
Elememto Vet[41245]= 28020
Elememto Vet[41246]= 27618
Elememto Vet[41247]= 19285
Elememto Vet[41248]= 14015
Elememto Vet[41249]= 24607
Elememto Vet[41250]= 31805
Elememto Vet[41251]= 38478
Elememto Vet[41252]= 38142
Elememto Vet[41253]= 23624
Elememto Vet[41254]= 20427
Elememto Vet[41255]= 15597
Elememto Vet[41256]= 23342
Elememto Vet[41257]= 14007
Elememto Vet[41258]= 33684
Elememto Vet[41259]= 27782
Elememto Vet[41260]= 18920
Elememto Vet[41261]= 18519
Elememto Vet[41262]= 42003
Elememto Vet[41263]= 14656
Elememto Vet[41264]= 6633
Elememto Vet[41265]= 33200
Elememto Vet[41266]= 9419
Elememto Vet[41267]= 32031
Elememto Vet[41268]= 40442
Elememto Vet[41269]= 10575
Elememto Vet[41270]= 21352
Elememto Vet[41271]= 23116
Elememto Vet[41272]= 44811
Elememto Vet[41273]= 19144
Elememto Vet[41274]= 36687
Elememto Vet[41275]= 35207
Elememto Vet[41276]= 20839
Elememto Vet[41277]= 37628
Elememto Vet[41278]= 16394
Elememto Vet[41279]= 31307
Elememto Vet[41280]= 36918
Elememto Vet[41281]= 27439
Elememto Vet[41282]= 36909
Elememto Vet[41283]= 37035
Elememto Vet[41284]= 33768
Elememto Vet[41285]= 22688
Elememto Vet[41286]= 26388
Elememto Vet[41287]= 30769
Elememto Vet[41288]= 19589
Elememto Vet[41289]= 22433
Elememto Vet[41290]= 4914
Elememto Vet[41291]= 29260
Elememto Vet[41292]= 10413
Elememto Vet[41293]= 36628
Elememto Vet[41294]= 37140
Elememto Vet[41295]= 26937
Elememto Vet[41296]= 27799
Elememto Vet[41297]= 20733
Elememto Vet[41298]= 28430
Elememto Vet[41299]= 16822
Elememto Vet[41300]= 38338
Elememto Vet[41301]= 19114
Elememto Vet[41302]= 9419
Elememto Vet[41303]= 23903
Elememto Vet[41304]= 36664
Elememto Vet[41305]= 29616
Elememto Vet[41306]= 38366
Elememto Vet[41307]= 30294
Elememto Vet[41308]= 30713
Elememto Vet[41309]= 32543
Elememto Vet[41310]= 19061
Elememto Vet[41311]= 28373
Elememto Vet[41312]= 39419
Elememto Vet[41313]= 26696
Elememto Vet[41314]= 24914
Elememto Vet[41315]= 19387
Elememto Vet[41316]= 20076
Elememto Vet[41317]= 15998
Elememto Vet[41318]= 19409
Elememto Vet[41319]= 25926
Elememto Vet[41320]= 30729
Elememto Vet[41321]= 34502
Elememto Vet[41322]= 32740
Elememto Vet[41323]= 5204
Elememto Vet[41324]= 30957
Elememto Vet[41325]= 35547
Elememto Vet[41326]= 29724
Elememto Vet[41327]= 21136
Elememto Vet[41328]= 39763
Elememto Vet[41329]= 5491
Elememto Vet[41330]= 4502
Elememto Vet[41331]= 39278
Elememto Vet[41332]= 45959
Elememto Vet[41333]= 17551
Elememto Vet[41334]= 28692
Elememto Vet[41335]= 32772
Elememto Vet[41336]= 35829
Elememto Vet[41337]= 6817
Elememto Vet[41338]= 34789
Elememto Vet[41339]= 2166
Elememto Vet[41340]= 18200
Elememto Vet[41341]= 28345
Elememto Vet[41342]= 11767
Elememto Vet[41343]= 14973
Elememto Vet[41344]= 18492
Elememto Vet[41345]= 19181
Elememto Vet[41346]= 34253
Elememto Vet[41347]= 38476
Elememto Vet[41348]= 26961
Elememto Vet[41349]= 31576
Elememto Vet[41350]= 31283
Elememto Vet[41351]= 16299
Elememto Vet[41352]= 30012
Elememto Vet[41353]= 35427
Elememto Vet[41354]= 16333
Elememto Vet[41355]= 33134
Elememto Vet[41356]= 19484
Elememto Vet[41357]= 31706
Elememto Vet[41358]= 27815
Elememto Vet[41359]= 7692
Elememto Vet[41360]= 40347
Elememto Vet[41361]= 19588
Elememto Vet[41362]= 40757
Elememto Vet[41363]= 20423
Elememto Vet[41364]= 25113
Elememto Vet[41365]= 27965
Elememto Vet[41366]= 13504
Elememto Vet[41367]= 34731
Elememto Vet[41368]= 13005
Elememto Vet[41369]= 21276
Elememto Vet[41370]= 20879
Elememto Vet[41371]= 27496
Elememto Vet[41372]= 36919
Elememto Vet[41373]= 42318
Elememto Vet[41374]= 18958
Elememto Vet[41375]= 17929
Elememto Vet[41376]= 7278
Elememto Vet[41377]= 15529
Elememto Vet[41378]= 36126
Elememto Vet[41379]= 12782
Elememto Vet[41380]= 29217
Elememto Vet[41381]= 28507
Elememto Vet[41382]= 14427
Elememto Vet[41383]= 36052
Elememto Vet[41384]= 38985
Elememto Vet[41385]= 32746
Elememto Vet[41386]= 17004
Elememto Vet[41387]= 25031
Elememto Vet[41388]= 9831
Elememto Vet[41389]= 12165
Elememto Vet[41390]= 8409
Elememto Vet[41391]= 7480
Elememto Vet[41392]= 27379
Elememto Vet[41393]= 24510
Elememto Vet[41394]= 40312
Elememto Vet[41395]= 31283
Elememto Vet[41396]= 32520
Elememto Vet[41397]= 13685
Elememto Vet[41398]= 15428
Elememto Vet[41399]= 25235
Elememto Vet[41400]= 23362
Elememto Vet[41401]= 14143
Elememto Vet[41402]= 26033
Elememto Vet[41403]= 19115
Elememto Vet[41404]= 37090
Elememto Vet[41405]= 12365
Elememto Vet[41406]= 32314
Elememto Vet[41407]= 24501
Elememto Vet[41408]= 33820
Elememto Vet[41409]= 15936
Elememto Vet[41410]= 15571
Elememto Vet[41411]= 14179
Elememto Vet[41412]= 37808
Elememto Vet[41413]= 33113
Elememto Vet[41414]= 33401
Elememto Vet[41415]= 15949
Elememto Vet[41416]= 17063
Elememto Vet[41417]= 30603
Elememto Vet[41418]= 11598
Elememto Vet[41419]= 27349
Elememto Vet[41420]= 4770
Elememto Vet[41421]= 39959
Elememto Vet[41422]= 12336
Elememto Vet[41423]= 12004
Elememto Vet[41424]= 31447
Elememto Vet[41425]= 17905
Elememto Vet[41426]= 9681
Elememto Vet[41427]= 22254
Elememto Vet[41428]= 31685
Elememto Vet[41429]= 29558
Elememto Vet[41430]= 30940
Elememto Vet[41431]= 22060
Elememto Vet[41432]= 25462
Elememto Vet[41433]= 5949
Elememto Vet[41434]= 43479
Elememto Vet[41435]= 38161
Elememto Vet[41436]= 5098
Elememto Vet[41437]= 17907
Elememto Vet[41438]= 26284
Elememto Vet[41439]= 11507
Elememto Vet[41440]= 14022
Elememto Vet[41441]= 31041
Elememto Vet[41442]= 28255
Elememto Vet[41443]= 26680
Elememto Vet[41444]= 29226
Elememto Vet[41445]= 20015
Elememto Vet[41446]= 23390
Elememto Vet[41447]= 21223
Elememto Vet[41448]= 16867
Elememto Vet[41449]= 34839
Elememto Vet[41450]= 14823
Elememto Vet[41451]= 48674
Elememto Vet[41452]= 20906
Elememto Vet[41453]= 36611
Elememto Vet[41454]= 28733
Elememto Vet[41455]= 11074
Elememto Vet[41456]= 33144
Elememto Vet[41457]= 45726
Elememto Vet[41458]= 17519
Elememto Vet[41459]= 16062
Elememto Vet[41460]= 32721
Elememto Vet[41461]= 21680
Elememto Vet[41462]= 30539
Elememto Vet[41463]= 24057
Elememto Vet[41464]= 24472
Elememto Vet[41465]= 18917
Elememto Vet[41466]= 23235
Elememto Vet[41467]= 28536
Elememto Vet[41468]= 8400
Elememto Vet[41469]= 29621
Elememto Vet[41470]= 44245
Elememto Vet[41471]= 35140
Elememto Vet[41472]= 46559
Elememto Vet[41473]= 24872
Elememto Vet[41474]= 12610
Elememto Vet[41475]= 37695
Elememto Vet[41476]= 31668
Elememto Vet[41477]= 15535
Elememto Vet[41478]= 31719
Elememto Vet[41479]= 17106
Elememto Vet[41480]= 28874
Elememto Vet[41481]= 15129
Elememto Vet[41482]= 37991
Elememto Vet[41483]= 35457
Elememto Vet[41484]= 11005
Elememto Vet[41485]= 18554
Elememto Vet[41486]= 19055
Elememto Vet[41487]= 30660
Elememto Vet[41488]= 31991
Elememto Vet[41489]= 38388
